salary_in_usd,work_models_On-site,work_models_Remote,comp_is_US,company_size_encoded,domain_expertise_Data Engineering,domain_expertise_Data Science,domain_expertise_Machine Learning / AI,domain_expertise_Other,exp_level
11.508,1,0,1,1,1,0,0,0,1
10.884,1,0,1,1,1,0,0,0,1
12.014,1,0,1,1,1,0,0,0,1
12.055,1,0,1,1,0,1,0,0,1
11.736,1,0,1,1,0,1,0,0,1
12.429,1,0,1,1,1,0,0,0,1
12.409,1,0,1,1,0,1,0,0,1
12.367,1,0,1,1,1,0,0,0,1
11.133,1,0,1,1,1,0,0,0,1
11.842,1,0,1,1,0,1,0,0,1
12.055,1,0,1,1,0,1,0,0,1
11.736,1,0,1,1,0,1,0,0,1
11.847,1,0,1,1,0,0,0,0,1
11.359,1,0,1,1,0,0,0,0,1
11.462,1,0,1,1,1,0,0,0,1
12.707,0,1,1,1,0,0,1,0,1
12.144,0,1,1,1,0,0,1,0,1
11.571,0,1,1,1,0,0,0,0,1
12.503,1,0,1,1,1,0,0,0,1
11.785,1,0,1,1,1,0,0,0,1
12.301,0,1,1,1,0,0,1,0,1
11.918,0,1,1,1,0,0,1,0,1
12.441,0,1,1,1,0,1,0,0,2
11.996,0,1,1,1,0,1,0,0,2
12.468,0,1,1,1,0,0,1,0,1
12.367,0,1,1,1,0,0,1,0,1
12.155,1,0,1,1,0,0,0,0,1
11.884,1,0,1,1,0,0,0,0,1
12.268,0,1,1,1,0,1,0,0,1
11.623,0,1,1,1,0,1,0,0,1
12.178,1,0,1,1,0,0,0,0,1
12.083,1,0,1,1,0,0,0,0,1
12.206,1,0,1,1,1,0,0,0,3
12.044,1,0,1,1,1,0,0,0,3
12.164,1,0,1,1,0,1,0,0,1
11.807,1,0,1,1,0,1,0,0,1
12.2,1,0,1,1,0,1,0,0,1
11.415,1,0,1,1,0,1,0,0,1
11.775,0,1,1,1,0,0,0,1,2
11.653,0,1,1,1,0,0,0,1,2
12.206,1,0,1,1,0,0,1,0,2
11.951,0,1,1,1,1,0,0,0,1
11.657,1,0,1,1,0,0,0,1,2
11.205,1,0,1,1,0,0,0,1,2
11.599,1,0,1,1,0,1,0,0,1
12.306,1,0,1,1,0,0,1,0,1
12.101,1,0,1,1,0,0,1,0,1
12.36,1,0,1,1,0,1,0,0,1
11.954,1,0,1,1,0,1,0,0,1
12.631,1,0,1,1,0,1,0,0,1
11.674,0,1,1,1,0,0,0,0,1
11.37,0,1,1,1,0,0,0,0,1
11.918,1,0,1,1,0,0,0,0,2
11.408,0,1,1,1,0,0,0,0,3
11.156,0,1,1,1,0,0,0,0,3
12.268,0,1,1,2,0,1,0,0,1
11.623,0,1,1,2,0,1,0,0,1
11.813,0,1,1,1,1,0,0,0,1
11.608,0,1,1,1,1,0,0,0,1
12.247,1,0,1,1,0,0,1,0,1
11.929,1,0,1,1,0,0,1,0,1
12.688,1,0,1,1,0,1,0,0,1
11.977,1,0,1,1,0,1,0,0,1
11.951,0,1,1,1,0,1,0,0,2
11.813,0,1,1,1,0,1,0,0,2
12.316,1,0,1,1,1,0,0,0,1
11.959,1,0,1,1,1,0,0,0,1
12.301,1,0,1,1,1,0,0,0,1
12.409,0,1,1,1,1,0,0,0,1
12.128,0,1,1,1,1,0,0,0,1
11.12,1,0,1,1,0,0,0,0,2
10.747,1,0,1,1,0,0,0,0,2
11.264,1,0,1,1,0,0,0,0,2
12.091,0,1,1,1,0,0,1,0,1
11.653,0,1,1,1,0,0,1,0,1
12.226,1,0,1,1,0,1,0,0,2
11.871,1,0,1,1,1,0,0,0,2
11.462,1,0,1,1,1,0,0,0,2
11.96,1,0,1,1,0,1,0,0,1
12.443,1,0,1,1,0,1,0,0,1
12.268,1,0,1,1,0,1,0,0,1
12.49,0,1,1,1,0,0,1,0,1
12.017,0,1,1,1,0,0,1,0,1
12.17,0,1,1,1,1,0,0,0,1
11.806,0,1,1,1,1,0,0,0,1
12.101,0,1,1,1,0,0,1,0,1
11.918,0,1,1,1,0,0,1,0,1
11.701,0,1,1,1,1,0,0,0,2
11.19,0,1,1,1,1,0,0,0,2
12.101,0,1,1,1,0,0,1,0,1
11.848,0,1,1,1,0,0,1,0,1
12.445,0,1,1,1,1,0,0,0,1
12.468,1,0,1,1,0,0,1,0,1
12.165,1,0,1,1,0,0,1,0,1
12.515,0,1,1,1,0,1,0,0,1
12.04,0,1,1,1,0,1,0,0,1
12.181,0,1,1,2,0,1,0,0,1
12.228,1,0,1,1,0,1,0,0,1
11.865,1,0,1,1,0,1,0,0,1
12.109,1,0,1,1,1,0,0,0,1
11.628,1,0,1,1,1,0,0,0,1
11.918,0,1,1,1,0,1,0,0,2
11.513,0,1,1,1,0,1,0,0,2
12.431,1,0,1,1,0,0,1,0,1
12.023,1,0,1,1,0,0,1,0,1
12.316,1,0,1,1,0,1,0,0,1
11.785,1,0,1,1,0,1,0,0,1
12.301,1,0,1,1,0,1,0,0,1
11.849,1,0,1,1,0,1,0,0,1
11.82,1,0,1,1,0,1,0,0,1
11.17,1,0,1,1,0,1,0,0,1
11.766,1,0,1,1,1,0,0,0,1
11.365,1,0,1,1,1,0,0,0,1
12.129,0,1,1,1,0,0,0,0,1
11.8,0,1,1,1,0,0,0,0,1
11.225,1,0,1,1,1,0,0,0,1
11.775,0,1,1,2,0,0,1,0,0
11.35,1,0,1,1,0,0,1,0,2
11.29,1,0,1,1,0,0,0,1,2
11.156,1,0,1,1,0,0,0,1,2
11.562,1,0,1,1,0,0,0,1,1
11.29,1,0,1,1,0,0,0,1,1
12.23,1,0,1,1,1,0,0,0,1
11.942,1,0,1,1,1,0,0,0,1
11.857,1,0,1,1,1,0,0,0,1
12.073,1,0,1,1,1,0,0,0,1
11.695,0,1,1,1,0,1,0,0,1
12.243,1,0,1,1,0,0,1,0,1
11.759,1,0,1,1,0,0,1,0,1
12.044,0,1,1,1,0,1,0,0,2
11.881,0,1,1,1,0,1,0,0,2
12.45,1,0,1,1,0,0,1,0,1
12.268,1,0,1,1,0,0,1,0,1
11.575,1,0,1,1,0,0,0,0,1
11.312,1,0,1,1,0,0,0,0,1
11.775,0,1,1,1,1,0,0,0,2
11.144,0,1,1,1,1,0,0,0,2
12.612,1,0,1,1,1,0,0,0,1
11.926,1,0,1,1,1,0,0,0,1
12.29,1,0,1,1,0,0,1,0,2
11.884,1,0,1,1,0,0,1,0,2
11.768,0,1,1,1,1,0,0,0,1
12.128,1,0,1,1,0,1,0,0,1
10.82,1,0,1,1,0,1,0,0,1
11.59,1,0,1,1,1,0,0,0,1
11.29,1,0,1,1,0,0,0,0,2
10.994,1,0,1,1,0,0,0,0,2
12.063,1,0,1,1,0,0,1,0,1
12.278,0,1,1,1,1,0,0,0,1
11.938,0,1,1,1,1,0,0,0,1
11.002,0,1,1,2,0,0,1,0,1
12.216,0,1,1,1,1,0,0,0,1
11.791,0,1,1,1,1,0,0,0,1
12.707,1,0,1,1,0,0,1,0,3
12.144,1,0,1,1,0,0,1,0,3
11.608,1,0,1,1,0,0,0,0,2
12.155,0,1,1,1,0,1,0,0,1
12.044,0,1,1,1,0,1,0,0,1
11.918,1,0,1,1,0,1,0,0,1
11.736,1,0,1,1,0,1,0,0,1
11.562,1,0,1,1,0,1,0,0,1
11.408,0,1,1,1,0,0,0,1,2
11.198,0,1,1,1,0,0,0,1,2
11.918,0,1,1,1,0,0,0,0,2
11.813,0,1,1,1,0,0,0,0,2
12.705,0,1,1,1,0,0,0,1,3
12.505,0,1,1,1,0,0,0,1,3
12.133,1,0,1,1,0,1,0,0,2
11.77,1,0,1,1,0,1,0,0,2
11.891,1,0,1,1,1,0,0,0,2
11.482,1,0,1,1,1,0,0,0,2
11.899,1,0,1,1,1,0,0,0,1
11.415,1,0,1,1,1,0,0,0,1
12.457,0,1,1,1,0,1,0,0,1
12.191,0,1,1,1,0,1,0,0,1
11.695,0,1,1,1,1,0,0,0,1
11.348,1,0,1,1,1,0,0,0,1
12.468,1,0,1,1,1,0,0,0,1
12.324,1,0,1,1,1,0,0,0,1
12.737,1,0,1,1,0,0,1,0,1
12.272,1,0,1,1,1,0,0,0,1
11.866,1,0,1,1,1,0,0,0,1
11.736,0,1,1,1,0,0,1,0,2
11.35,0,1,1,1,0,0,1,0,2
12.245,1,0,1,1,0,1,0,0,1
11.973,1,0,1,1,0,1,0,0,1
12.861,1,0,1,1,1,0,0,0,1
12.206,1,0,1,1,1,0,0,0,1
12.394,1,0,1,1,0,0,1,0,1
12.264,1,0,1,1,0,0,1,0,1
11.653,0,1,1,1,0,0,0,1,1
11.408,0,1,1,1,0,0,0,1,1
12.056,0,1,1,1,0,1,0,0,2
11.784,0,1,1,1,0,1,0,0,2
11.726,0,1,1,1,0,0,1,0,1
12.388,1,0,1,1,0,1,0,0,1
11.867,1,0,1,1,0,1,0,0,1
12.707,1,0,1,1,0,0,1,0,1
12.226,1,0,1,1,0,0,1,0,1
12.101,0,1,1,1,0,0,1,0,3
11.983,0,1,1,1,0,0,1,0,3
12.174,1,0,1,1,0,0,0,0,1
11.782,1,0,1,1,0,0,0,0,1
12.326,1,0,1,1,1,0,0,0,1
11.845,1,0,1,1,1,0,0,0,1
12.701,1,0,1,1,0,0,1,0,1
12.296,1,0,1,1,0,0,1,0,1
12.433,1,0,1,1,0,1,0,0,1
11.873,1,0,1,1,0,1,0,0,1
12.468,1,0,1,1,1,0,0,0,1
12.223,1,0,1,1,0,1,0,0,1
12.023,1,0,1,1,0,1,0,0,1
11.907,1,0,1,1,0,1,0,0,1
11.378,1,0,1,1,0,1,0,0,1
11.967,1,0,1,1,0,1,0,0,1
11.558,1,0,1,1,0,1,0,0,1
11.846,0,1,1,1,1,0,0,0,1
11.683,0,1,1,1,1,0,0,0,1
11.769,1,0,1,1,0,0,0,0,1
11.497,1,0,1,1,0,0,0,0,1
11.493,1,0,1,1,1,0,0,0,1
11.11,1,0,1,1,1,0,0,0,1
12.155,0,1,1,1,0,1,0,0,1
12.044,0,1,1,1,0,1,0,0,1
12.044,1,0,1,0,0,0,1,0,2
11.695,1,0,1,0,0,0,1,0,2
12.341,1,0,1,1,0,0,0,0,2
11.783,1,0,1,1,0,0,0,0,2
12.008,0,1,1,1,0,0,0,0,1
12.319,1,0,1,1,0,1,0,0,1
12.056,1,0,1,1,0,1,0,0,1
12.464,1,0,1,1,0,1,0,0,1
12.202,1,0,1,1,0,1,0,0,1
12.128,1,0,1,1,0,1,0,0,1
11.905,1,0,1,1,0,1,0,0,1
12.174,1,0,1,1,0,0,1,0,1
11.693,1,0,1,1,0,0,1,0,1
12.077,1,0,1,1,0,1,0,0,1
11.826,1,0,1,1,0,1,0,0,1
12.458,1,0,1,1,0,1,0,0,2
12.173,1,0,1,1,0,1,0,0,2
12.341,0,1,1,1,0,1,0,0,1
11.881,0,1,1,1,0,1,0,0,1
11.849,0,1,1,1,1,0,0,0,1
11.951,0,1,1,1,0,1,0,0,1
11.736,0,1,1,1,0,1,0,0,1
11.922,0,1,1,1,1,0,0,0,1
11.699,0,1,1,1,1,0,0,0,1
12.206,0,1,1,2,1,0,0,0,1
11.657,1,0,1,1,0,0,0,1,2
11.205,1,0,1,1,0,0,0,1,2
12.324,0,1,1,1,0,1,0,0,1
12.06,0,1,1,1,0,1,0,0,1
12.181,0,1,1,1,1,0,0,0,1
11.849,1,0,1,1,0,1,0,0,2
12.273,1,0,1,1,0,0,1,0,1
12.102,1,0,1,1,0,0,1,0,1
12.836,0,1,1,1,0,1,0,0,3
12.43,0,1,1,1,0,1,0,0,3
12.477,0,1,1,1,0,0,1,0,1
12.349,0,1,1,1,0,0,1,0,1
11.899,1,0,1,1,1,0,0,0,2
11.415,1,0,1,1,1,0,0,0,2
12.128,1,0,1,1,0,0,1,0,1
11.884,1,0,1,1,0,0,1,0,1
11.408,0,1,1,1,0,1,0,0,2
12.181,0,1,1,1,0,0,0,0,1
11.205,0,1,1,1,0,0,0,0,1
12.128,1,0,1,1,1,0,0,0,1
11.884,1,0,1,1,1,0,0,0,1
11.976,0,1,1,1,0,0,1,0,1
11.794,0,1,1,1,0,0,1,0,1
11.849,0,1,1,0,0,0,1,0,2
11.775,1,0,1,1,0,0,0,1,2
11.513,1,0,1,1,0,0,0,1,2
12.006,1,0,1,1,0,1,0,0,1
11.744,1,0,1,1,0,1,0,0,1
11.626,0,1,1,1,0,1,0,0,1
11.385,1,0,1,1,0,0,0,0,2
12.283,0,1,1,1,1,0,0,0,1
11.523,0,1,1,1,1,0,0,0,1
12.642,1,0,1,2,0,1,0,0,1
11.977,1,0,1,2,0,1,0,0,1
12.069,0,1,1,1,1,0,0,0,1
11.75,0,1,1,1,1,0,0,0,1
12.073,1,0,1,1,1,0,0,0,1
11.695,1,0,1,1,1,0,0,0,1
11.775,0,1,1,0,0,0,0,0,1
11.562,0,1,1,0,0,0,0,0,1
12.355,1,0,1,1,0,0,1,0,1
11.687,1,0,1,1,0,0,1,0,1
11.94,0,1,1,1,0,0,0,0,1
11.554,0,1,1,1,0,0,0,0,1
11.884,0,1,1,1,0,1,0,0,1
11.156,1,0,1,1,0,0,0,0,2
12.2,1,0,1,1,0,1,0,0,1
11.717,1,0,1,1,0,1,0,0,1
12.109,1,0,1,1,0,1,0,0,1
11.752,1,0,1,1,0,1,0,0,1
12.255,1,0,1,0,0,1,0,0,2
12.861,0,1,1,1,0,0,1,0,1
12.409,0,1,1,1,0,0,1,0,1
12.324,1,0,1,1,0,0,1,0,2
12.073,1,0,1,1,0,0,1,0,2
11.788,1,0,1,1,0,0,0,0,1
11.565,1,0,1,1,0,0,0,0,1
12.255,1,0,1,1,0,1,0,0,1
11.93,1,0,1,1,0,1,0,0,1
11.902,0,1,1,1,0,1,0,0,1
11.631,0,1,1,1,0,1,0,0,1
12.003,1,0,1,1,0,0,1,0,1
11.082,0,1,1,1,0,0,0,0,1
10.915,0,1,1,1,0,0,0,0,1
12.016,1,0,1,1,0,0,1,0,1
11.754,1,0,1,1,0,0,1,0,1
11.884,1,0,1,1,0,0,1,0,2
11.751,1,0,1,1,0,1,0,0,2
11.263,1,0,1,1,0,1,0,0,2
12.038,1,0,1,1,0,0,0,0,1
11.614,1,0,1,1,0,0,0,0,1
11.849,1,0,1,1,0,1,0,0,0
11.995,0,1,1,1,0,1,0,0,1
12.181,1,0,1,1,0,0,0,1,1
11.983,1,0,1,1,0,0,0,1,1
11.945,1,0,1,1,0,0,0,0,1
11.314,1,0,1,1,0,0,0,0,1
11.983,0,1,1,1,0,1,0,0,1
11.884,0,1,1,1,0,1,0,0,1
12.386,1,0,1,1,0,0,1,0,1
11.826,1,0,1,1,0,0,1,0,1
12.228,1,0,1,1,0,1,0,0,1
11.865,1,0,1,1,0,1,0,0,1
12.346,0,1,1,1,0,1,0,0,1
12.686,1,0,1,1,0,0,1,0,1
12.126,1,0,1,1,0,0,1,0,1
12.255,1,0,1,1,0,1,0,0,1
11.82,1,0,1,1,0,1,0,0,1
12.051,1,0,1,1,1,0,0,0,1
11.642,1,0,1,1,1,0,0,0,1
12.181,0,1,1,1,0,0,1,0,1
11.864,0,1,1,1,0,0,1,0,1
12.133,1,0,1,1,1,0,0,0,2
11.77,1,0,1,1,1,0,0,0,2
12.176,1,0,1,1,0,0,1,0,1
11.934,1,0,1,1,0,0,1,0,1
12.155,1,0,1,1,1,0,0,0,1
11.695,1,0,1,1,1,0,0,0,1
12.388,0,1,1,1,0,1,0,0,1
11.966,0,1,1,1,0,1,0,0,1
12.264,0,1,1,1,1,0,0,0,1
12.178,0,1,1,1,1,0,0,0,1
11.792,0,1,1,1,1,0,0,0,1
12.067,0,1,1,1,1,0,0,0,1
11.806,0,1,1,1,1,0,0,0,1
11.932,0,1,1,1,1,0,0,0,2
11.882,1,0,1,1,1,0,0,0,1
11.356,1,0,1,1,1,0,0,0,1
12.49,0,1,1,1,1,0,0,0,3
12.085,0,1,1,1,1,0,0,0,3
12.31,1,0,1,1,0,1,0,0,1
11.661,1,0,1,1,0,1,0,0,1
12.429,0,1,1,1,0,0,1,0,1
12.558,1,0,1,1,1,0,0,0,1
11.939,1,0,1,1,1,0,0,0,1
12.228,1,0,1,1,0,1,0,0,1
11.865,1,0,1,1,0,1,0,0,1
11.617,1,0,1,1,0,1,0,0,2
12.27,0,1,1,1,0,0,0,0,1
11.537,0,1,1,1,0,0,0,0,1
12.331,1,0,1,1,0,1,0,0,1
11.85,1,0,1,1,0,1,0,0,1
11.96,0,1,1,1,0,1,0,0,1
12.429,1,0,1,1,0,1,0,0,1
12.361,0,1,1,1,1,0,0,0,1
11.887,0,1,1,1,1,0,0,0,1
12.421,1,0,1,1,1,0,0,0,1
11.912,1,0,1,1,1,0,0,0,1
11.96,0,1,1,1,1,0,0,0,0
11.689,0,1,1,1,1,0,0,0,0
12.128,1,0,1,1,0,0,1,0,1
11.697,1,0,1,1,0,0,1,0,1
12.324,1,0,1,1,0,1,0,0,2
11.936,1,0,1,1,0,1,0,0,2
11.843,1,0,1,2,1,0,0,0,2
11.32,1,0,1,2,1,0,0,0,2
11.35,1,0,1,1,0,0,0,1,2
11.082,1,0,1,1,0,0,0,1,2
11.842,1,0,1,1,0,0,0,0,1
12.206,0,1,1,1,0,0,1,0,3
11.884,0,1,1,1,0,0,1,0,3
12.504,1,0,1,1,0,0,1,0,1
12.596,0,1,1,1,0,0,1,0,3
12.015,0,1,1,1,0,0,1,0,3
12.367,1,0,1,1,0,0,1,0,2
11.813,1,0,1,1,0,0,1,0,2
12.101,0,1,1,1,1,0,0,0,1
11.878,0,1,1,1,1,0,0,0,1
11.987,1,0,1,1,0,0,0,1,1
12.625,1,0,1,1,1,0,0,0,1
12.066,1,0,1,1,1,0,0,0,1
12.164,1,0,1,1,0,1,0,0,2
11.808,1,0,1,1,0,1,0,0,2
12.061,1,0,1,1,1,0,0,0,1
12.462,0,1,1,1,0,0,1,0,1
11.939,0,1,1,1,0,0,1,0,1
11.893,1,0,1,1,0,0,0,0,1
11.67,1,0,1,1,0,0,0,0,1
12.821,1,0,1,1,1,0,0,0,1
11.623,1,0,1,1,0,0,0,1,1
11.184,1,0,1,1,0,0,0,1,1
11.408,0,1,1,1,1,0,0,0,2
11.339,0,1,1,1,1,0,0,0,2
11.156,1,0,1,1,1,0,0,0,2
12.441,0,1,1,1,0,1,0,0,1
11.891,1,0,1,1,0,1,0,0,1
11.752,0,1,1,1,0,0,0,0,1
11.462,0,1,1,1,0,0,0,0,1
11.457,1,0,1,1,0,0,0,0,0
11.362,1,0,1,1,0,0,0,0,0
11.552,1,0,1,1,0,1,0,0,1
12.065,1,0,1,1,1,0,0,0,1
11.643,1,0,1,1,1,0,0,0,1
11.744,0,1,1,1,0,1,0,0,1
11.846,1,0,1,1,0,0,0,1,1
11.608,1,0,1,1,0,0,0,1,1
12.422,1,0,1,1,0,1,0,0,1
11.891,1,0,1,1,0,1,0,0,1
12.301,1,0,1,1,1,0,0,0,1
12.073,1,0,1,1,1,0,0,0,1
11.59,0,1,1,1,1,0,0,0,1
12.115,0,1,1,1,0,1,0,0,1
11.813,0,1,1,1,0,1,0,0,1
10.463,0,1,1,1,0,0,0,0,2
11.451,1,0,1,1,1,0,0,0,3
11.419,1,0,1,1,0,0,0,1,1
11.362,1,0,1,1,0,0,0,1,1
12.101,0,1,1,2,0,0,0,0,1
11.49,1,0,1,1,1,0,0,0,1
11.225,1,0,1,1,1,0,0,0,1
12.441,0,1,1,1,0,1,0,0,0
11.996,0,1,1,1,0,1,0,0,0
12.283,1,0,1,1,0,1,0,0,1
12.123,1,0,1,1,0,1,0,0,1
11.12,1,0,1,1,0,0,0,0,0
11.849,0,1,1,1,0,1,0,0,2
12.487,0,1,1,1,0,1,0,0,1
11.938,0,1,1,1,0,1,0,0,1
11.871,0,1,1,1,0,0,0,0,1
11.746,0,1,1,1,0,0,0,0,1
12.322,1,0,1,1,1,0,0,0,1
11.751,1,0,1,1,1,0,0,0,1
12.336,0,1,1,1,0,1,0,0,1
11.95,0,1,1,1,0,1,0,0,1
11.744,1,0,1,1,0,0,0,0,1
12.014,1,0,1,1,0,0,1,0,1
12.25,1,0,1,1,1,0,0,0,1
11.631,1,0,1,1,1,0,0,0,1
11.608,0,1,1,1,1,0,0,0,2
12.821,1,0,1,1,0,1,0,0,1
11.82,0,1,1,1,0,0,0,0,1
11.552,0,1,1,1,0,0,0,0,1
12.274,1,0,1,1,0,1,0,0,1
11.945,1,0,1,1,0,1,0,0,1
12.231,0,1,1,1,0,1,0,0,1
11.967,0,1,1,1,0,1,0,0,1
12.09,1,0,1,1,1,0,0,0,1
11.602,1,0,1,1,1,0,0,0,1
12.15,1,0,1,1,0,1,0,0,1
11.828,1,0,1,1,0,1,0,0,1
11.695,0,1,1,1,0,0,0,0,2
11.948,0,1,1,1,0,0,0,0,1
11.785,0,1,1,1,0,0,0,0,1
11.849,1,0,1,1,1,0,0,0,1
11.513,1,0,1,1,1,0,0,0,1
12.243,0,1,1,1,0,1,0,0,1
12.06,0,1,1,1,0,1,0,0,1
12.445,1,0,1,1,0,1,0,0,1
11.899,1,0,1,1,0,0,0,1,1
11.415,1,0,1,1,0,0,0,1,1
11.408,1,0,1,1,0,0,0,0,2
12.034,1,0,1,1,1,0,0,0,1
11.564,1,0,1,1,1,0,0,0,1
12.376,1,0,1,1,0,1,0,0,1
12.044,1,0,1,1,0,1,0,0,1
11.951,0,1,1,1,1,0,0,0,1
11.775,0,1,1,1,1,0,0,0,1
11.562,1,0,1,1,1,0,0,0,1
11.156,1,0,1,1,1,0,0,0,1
12.468,0,1,1,1,0,0,1,0,1
12.363,0,1,1,1,0,0,1,0,1
12.707,1,0,1,1,0,0,1,0,1
12.226,1,0,1,1,0,0,1,0,1
12.028,1,0,1,1,0,1,0,0,1
11.704,0,1,1,1,1,0,0,0,1
12.073,0,1,1,1,0,0,0,1,1
11.736,0,1,1,1,0,0,0,1,1
12.692,0,1,1,1,0,1,0,0,1
12.049,0,1,1,1,0,1,0,0,1
12.101,1,0,1,1,0,1,0,0,1
11.828,1,0,1,1,0,1,0,0,1
11.956,1,0,1,1,0,0,1,0,2
11.578,1,0,1,1,0,0,1,0,2
11.798,0,1,1,1,0,0,0,0,1
11.635,0,1,1,1,0,0,0,0,1
12.247,0,1,1,1,0,1,0,0,1
11.967,1,0,1,1,1,0,0,0,1
11.558,1,0,1,1,1,0,0,0,1
12.39,1,0,1,2,1,0,0,0,1
11.726,1,0,1,2,1,0,0,0,1
11.264,0,1,1,2,0,0,0,0,1
11.704,1,0,1,1,1,0,0,0,2
11.264,1,0,1,1,1,0,0,0,2
11.357,1,0,1,1,0,1,0,0,0
10.798,1,0,1,1,0,1,0,0,0
11.127,1,0,1,1,0,0,0,0,2
12.526,1,0,1,1,0,1,0,0,1
12.236,1,0,1,1,0,1,0,0,1
11.533,1,0,1,1,1,0,0,0,1
12.337,1,0,1,1,0,1,0,0,1
12.101,0,1,1,1,0,0,0,0,1
12.243,0,1,1,1,0,0,0,0,1
11.759,0,1,1,1,0,0,0,0,1
11.617,1,0,1,1,0,0,0,0,0
11.76,1,0,1,1,1,0,0,0,2
11.308,1,0,1,1,1,0,0,0,2
11.49,1,0,1,1,0,0,0,0,2
12.181,1,0,1,1,1,0,0,0,1
11.795,0,1,1,1,0,0,0,0,0
11.308,0,1,1,1,0,0,0,0,0
12.218,1,0,1,1,1,0,0,0,2
11.9,1,0,1,1,1,0,0,0,2
12.384,1,0,1,1,0,1,0,0,1
10.897,0,1,1,1,0,0,0,0,2
10.491,0,1,1,1,0,0,0,0,2
12.078,0,1,1,1,0,1,0,0,1
11.685,0,1,1,1,0,1,0,0,1
11.462,0,1,1,1,1,0,0,0,2
12.388,1,0,1,1,0,1,0,0,1
11.964,1,0,1,1,0,1,0,0,1
12.014,0,1,1,1,1,0,0,0,2
11.82,0,1,1,1,1,0,0,0,2
12.515,1,0,1,1,0,1,0,0,1
12.314,1,0,1,1,0,1,0,0,1
12.06,0,1,1,1,0,0,0,1,1
11.321,0,1,1,1,0,0,0,1,1
12.243,0,1,1,1,1,0,0,0,1
11.759,0,1,1,1,1,0,0,0,1
12.324,1,0,1,1,0,1,0,0,1
12.032,1,0,1,1,0,1,0,0,1
12.545,1,0,1,1,1,0,0,0,1
11.974,1,0,1,1,1,0,0,0,1
12.556,1,0,1,1,0,0,1,0,1
12.295,1,0,1,1,0,0,1,0,1
12.092,1,0,1,1,1,0,0,0,1
12.686,1,0,1,1,0,1,0,0,1
12.126,1,0,1,1,0,1,0,0,1
12.128,0,1,1,1,0,1,0,0,2
11.833,0,1,1,1,0,1,0,0,2
11.084,0,1,1,1,0,0,0,0,2
10.706,0,1,1,1,0,0,0,0,2
11.989,0,1,1,1,0,0,0,0,2
11.72,0,1,1,1,0,0,0,0,2
12.538,1,0,1,1,0,1,0,0,1
11.979,1,0,1,1,0,1,0,0,1
11.736,1,0,1,1,1,0,0,0,1
11.082,1,0,1,1,1,0,0,0,1
12.346,1,0,1,1,0,1,0,0,2
12.073,1,0,1,1,0,1,0,0,2
12.441,0,1,1,1,0,1,0,0,1
11.996,0,1,1,1,0,1,0,0,1
12.645,1,0,1,1,0,1,0,0,1
12.385,1,0,1,1,0,1,0,0,1
11.156,0,1,1,1,0,0,0,0,1
11.813,0,1,1,1,1,0,0,0,2
12.441,0,1,1,1,0,1,0,0,1
12.055,0,1,1,1,0,1,0,0,1
11.813,1,0,1,1,1,0,0,0,2
11.59,1,0,1,1,1,0,0,0,2
11.772,0,1,1,2,0,0,1,0,1
12.336,0,1,1,1,0,0,1,0,1
12.103,0,1,1,1,0,0,1,0,1
12.201,0,1,1,1,1,0,0,0,1
11.977,0,1,1,1,1,0,0,0,1
12.766,1,0,1,1,0,0,0,1,1
11.29,1,0,1,1,0,0,0,1,1
12.067,1,0,1,1,0,0,1,0,1
11.552,1,0,1,1,0,0,1,0,1
12.526,0,1,1,1,0,0,1,0,1
12.12,0,1,1,1,0,0,1,0,1
12.069,1,0,1,1,1,0,0,0,1
11.75,1,0,1,1,1,0,0,0,1
12.557,1,0,1,1,0,0,1,0,1
12.175,1,0,1,1,0,0,1,0,1
12.359,0,1,1,1,1,0,0,0,1
11.35,0,1,1,1,0,0,0,0,0
12.228,1,0,1,1,0,0,0,0,1
11.842,1,0,1,1,0,0,0,0,1
12.034,1,0,1,1,0,0,0,1,1
11.564,1,0,1,1,0,0,0,1,1
11.899,1,0,1,1,0,1,0,0,1
11.922,0,1,1,1,1,0,0,0,1
11.667,0,1,1,1,1,0,0,0,1
11.899,1,0,1,1,1,0,0,0,1
11.415,1,0,1,1,1,0,0,0,1
11.695,1,0,1,1,0,1,0,0,1
11.899,1,0,1,1,1,0,0,0,1
11.415,1,0,1,1,1,0,0,0,1
11.736,0,1,1,1,1,0,0,0,1
11.513,0,1,1,1,1,0,0,0,1
12.2,1,0,1,1,0,1,0,0,1
11.564,1,0,1,1,0,1,0,0,1
12.117,1,0,1,1,1,0,0,0,1
12.029,1,0,1,1,1,0,0,0,3
11.576,1,0,1,1,1,0,0,0,3
11.712,1,0,1,1,0,1,0,0,1
12.109,1,0,1,1,1,0,0,0,2
11.752,1,0,1,1,1,0,0,0,2
12.134,1,0,1,1,0,0,0,1,2
11.835,1,0,1,1,0,0,0,1,2
12.128,1,0,1,1,0,1,0,0,2
11.712,1,0,1,1,0,1,0,0,2
11.422,1,0,1,1,1,0,0,0,1
12.014,1,0,1,1,1,0,0,0,1
12.417,0,1,1,1,0,1,0,0,3
11.682,0,1,1,1,0,1,0,0,3
11.842,1,0,1,1,0,1,0,0,2
12.602,0,1,1,1,0,0,1,0,1
12.197,0,1,1,1,0,0,1,0,1
12.228,0,1,1,1,1,0,0,0,1
11.842,0,1,1,1,1,0,0,0,1
11.379,0,1,1,1,0,0,0,1,2
